ExternalElement,ItemName,Packet,ContainerType,RepeatMethod,APID,ShortDescription,LongDescription,DataType,Units,Conversion,Limits,SystemName,Source,FSWDataType,DisplayFormat,Equation,
SC_FSW_205,VERSION,adcs_att_cmd,,,205,"","",U3,,,,,FSW,,,,
SC_FSW_205,TYPE,adcs_att_cmd,,,205,"","",U1,,,,,FSW,,,,
SC_FSW_205,SEC_HDR_FLAG,adcs_att_cmd,,,205,"","",U1,,,,,FSW,,,,
SC_FSW_205,PKT_APID,adcs_att_cmd,,,205,"","",U11,,,,,FSW,,,,
SC_FSW_205,SEQ_FLGS,adcs_att_cmd,,,205,"","",U2,,,,,FSW,,,,
SC_FSW_205,SRC_SEQ_CTR,adcs_att_cmd,,,205,"","",U14,,,,,FSW,,,,
SC_FSW_205,PKT_LEN,adcs_att_cmd,,,205,"","",U16,,,,,FSW,,,,
SC_FSW_205,SHCOARSE,adcs_att_cmd,,,205,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_205,SHFINE,adcs_att_cmd,,,205,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,att_cmd_cmd_q_body_wrt_eci1,adcs_att_cmd,,,205,"Commanded Att Quat","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_q_body_wrt_eci2,adcs_att_cmd,,,205,"Commanded Att Quat","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_q_body_wrt_eci3,adcs_att_cmd,,,205,"Commanded Att Quat","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_q_body_wrt_eci4,adcs_att_cmd,,,205,"Commanded Att Quat","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_rate1,adcs_att_cmd,,,205,"Commanded Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_rate2,adcs_att_cmd,,,205,"Commanded Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_rate3,adcs_att_cmd,,,205,"Commanded Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_accel1,adcs_att_cmd,,,205,"Commanded Accel","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_accel2,adcs_att_cmd,,,205,"Commanded Accel","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_cmd_body_accel3,adcs_att_cmd,,,205,"Commanded Accel","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_cmd_commanded_sun1,adcs_att_cmd,,,205,"Desired Sun Vector","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,att_cmd_commanded_sun2,adcs_att_cmd,,,205,"Desired Sun Vector","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,att_cmd_commanded_sun3,adcs_att_cmd,,,205,"Desired Sun Vector","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,att_cmd_hr_cycle_safe_mode,adcs_att_cmd,,,205,"HR Run Count at Time of Safe Mode","",U32,,,,,FSW,,,,
adcs,att_cmd_rotisserie_rate,adcs_att_cmd,,,205,"Desired Sun Rot Rate","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,att_cmd_adcs_mode,adcs_att_cmd,,,205,"ADCS Mode","",D8,,0/SUN_POINT 1/FINE_REF_POINT ,,,FSW,,,,
adcs,att_cmd_safe_mode_reason,adcs_att_cmd,,,205,"Safe Mode Reason","",D8,,1/BOOT 2/COMMAND 4/ATTITUDE_INVALID 8/TIME_INVALID 12/ATTITUDE_TIME_INVALID 16/REFS_INVALID ,,,FSW,,,,
adcs,att_cmd_recommend_sun_point,adcs_att_cmd,,,205,"RecommendSunPoint","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_att_cmd,,,205,"","",U8,,,,,FSW,,,,
SC_FSW_217,VERSION,adcs_tracker2,,,217,"","",U3,,,,,FSW,,,,
SC_FSW_217,TYPE,adcs_tracker2,,,217,"","",U1,,,,,FSW,,,,
SC_FSW_217,SEC_HDR_FLAG,adcs_tracker2,,,217,"","",U1,,,,,FSW,,,,
SC_FSW_217,PKT_APID,adcs_tracker2,,,217,"","",U11,,,,,FSW,,,,
SC_FSW_217,SEQ_FLGS,adcs_tracker2,,,217,"","",U2,,,,,FSW,,,,
SC_FSW_217,SRC_SEQ_CTR,adcs_tracker2,,,217,"","",U14,,,,,FSW,,,,
SC_FSW_217,PKT_LEN,adcs_tracker2,,,217,"","",U16,,,,,FSW,,,,
SC_FSW_217,SHCOARSE,adcs_tracker2,,,217,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_217,SHFINE,adcs_tracker2,,,217,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,tracker2_attitude_st1,adcs_tracker2,,,217,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_attitude_st2,adcs_tracker2,,,217,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_attitude_st3,adcs_tracker2,,,217,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_attitude_st4,adcs_tracker2,,,217,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_rate_est1,adcs_tracker2,,,217,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker2_rate_est2,adcs_tracker2,,,217,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker2_rate_est3,adcs_tracker2,,,217,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker2_right_asc,adcs_tracker2,,,217,"Tracker Right Ascension","",U16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker2_declination,adcs_tracker2,,,217,"Tracker Declination","",I16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker2_roll,adcs_tracker2,,,217,"Tracker Roll","",I16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker2_att_covariance1,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_att_covariance2,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_att_covariance3,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_att_covariance4,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_att_covariance5,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_att_covariance6,adcs_tracker2,,,217,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker2_maximum_residual,adcs_tracker2,,,217,"Maximum Residual","",U8,,,,,FSW,,,,
adcs,tracker2_maximum_residual_init,adcs_tracker2,,,217,"Max Residual 1st pass","",U8,,,,,FSW,,,,
adcs,tracker2_analog_gain_eu,adcs_tracker2,,,217,"Analog Gain","",U8,,C0=0.000000 C1=0.500000 ,,,FSW,,,,
adcs,tracker2_mag_bright,adcs_tracker2,,,217,"Bright Magnitude Limit","",U8,,C0=0.000000 C1=0.040000 ,,,FSW,,,,
adcs,tracker2_mag_dim,adcs_tracker2,,,217,"Dim Magnitude Limit","",U8,,C0=0.000000 C1=0.040000 ,,,FSW,,,,
adcs,tracker2_peak_noise_all_trk_blks,adcs_tracker2,,,217,"Peak 3-Sigma Noise","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker2_peak_bckgnd_all_trk_blks,adcs_tracker2,,,217,"Peak Mean Background","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker2_median_noise_all_trk_blks,adcs_tracker2,,,217,"Median 3-Sigma noise","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker2_median_bckgnd_all_trk_blks,adcs_tracker2,,,217,"Median Mean Bkgd","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker2_operating_mode,adcs_tracker2,,,217,"Tracker Operating Mode","",D8,,0/IDLE 1/INITIALIZE 2/STARID 3/TRACK 4/PHOTO 5/CAL ,,,FSW,,,,
adcs,tracker2_star_id_step,adcs_tracker2,,,217,"Star ID Step","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker2_id_status,adcs_tracker2,,,217,"Star ID Status","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker2_id_status_save,adcs_tracker2,,,217,"Star ID Status Saved","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker2_att_status,adcs_tracker2,,,217,"Tracker Attitude Status","",D8,,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 25/RATE_TOO_HIGH ,,,FSW,,,,
adcs,tracker2_rate_est_status,adcs_tracker2,,,217,"Tracker Rate Est Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker2_rate_aid_status,adcs_tracker2,,,217,"Rate Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker2_vel_aid_status,adcs_tracker2,,,217,"Velocity Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker2_att_aid_status,adcs_tracker2,,,217,"Attitude Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker2_att_time_tag,adcs_tracker2,,,217,"Star Tracker Time Tag","",U32,,,,,FSW,,,,
adcs,tracker2_num_id_patterns_tried,adcs_tracker2,,,217,"Num ID Patterns Tried","",U32,,,,,FSW,,,,
adcs,tracker2_pixel_amp_threshold,adcs_tracker2,,,217,"Pixel Ampl Threshold","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker2_amplitude_offset,adcs_tracker2,,,217,"Amplitude Offset","",U8,,,,,FSW,,,,
adcs,tracker2_current_tint,adcs_tracker2,,,217,"Current Tint","",U32,,,,,FSW,,,,
adcs,tracker2_start_set_time,adcs_tracker2,,,217,"StartSetTime","",U32,,,,,FSW,,,,
adcs,tracker2_mem_det_trigger_delay,adcs_tracker2,,,217,"MemDetTriggerDelay","",U32,,,,,FSW,,,,
adcs,tracker2_image_read_dt,adcs_tracker2,,,217,"ImageReadDt","",U32,,,,,FSW,,,,
adcs,tracker2_maximum_residual_id,adcs_tracker2,,,217,"Maximum Residual ID","",U16,,,,,FSW,,,,
adcs,tracker2_maximum_residual_id_init,adcs_tracker2,,,217,"Max Residual ID 1st pass","",U16,,,,,FSW,,,,
adcs,tracker2_max_row_bckgnd_post_comp,adcs_tracker2,,,217,"Max Background Level","",U16,,,,,FSW,,,,
adcs,tracker2_excluded_id,adcs_tracker2,,,217,"Latest Excluded Star ID","",U16,,,,,FSW,,,,
adcs,tracker2_id_stars1,adcs_tracker2,,,217,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker2_id_stars2,adcs_tracker2,,,217,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker2_id_stars3,adcs_tracker2,,,217,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker2_id_stars4,adcs_tracker2,,,217,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker2_det_timeout_count,adcs_tracker2,,,217,"Number of detector timeouts","",U16,,,,,FSW,,,,
adcs,tracker2_num_pix_groups_for_id,adcs_tracker2,,,217,"Num Pixel Groups","",U8,,,,,FSW,,,,
adcs,tracker2_id_tolerance,adcs_tracker2,,,217,"StarID Tolerance","",U8,,,,,FSW,,,,
adcs,tracker2_num_of_att_loops,adcs_tracker2,,,217,"Num Attitude Loops","",U8,,,,,FSW,,,,
adcs,tracker2_num_attitude_stars,adcs_tracker2,,,217,"Num Stars Used in Att","",U8,,,,,FSW,,,,
adcs,tracker2_num_stars_high_residual,adcs_tracker2,,,217,"Num Stars High Residual","",U8,,,,,FSW,,,,
adcs,tracker2_auto_black_enable,adcs_tracker2,,,217,"Auto Black Enable","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_black_level,adcs_tracker2,,,217,"Black Level","",U8,,,,,FSW,,,,
adcs,tracker2_num_stars_on_fov,adcs_tracker2,,,217,"Num Stars on FOV","",U8,,,,,FSW,,,,
adcs,tracker2_num_track_blocks_issued,adcs_tracker2,,,217,"Num Track Blocks Issued","",U8,,,,,FSW,,,,
adcs,tracker2_num_track_stars,adcs_tracker2,,,217,"Num Tracked Stars","",U8,,,,,FSW,,,,
adcs,tracker2_num_id_stars,adcs_tracker2,,,217,"Num ID Stars","",U8,,,,,FSW,,,,
adcs,tracker2_fs_wcounter,adcs_tracker2,,,217,"FSW Counter","",U8,,,,,FSW,,,,
adcs,tracker2_auto_track,adcs_tracker2,,,217,"Auto Track from Star ID","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_auto_integration,adcs_tracker2,,,217,"Auto Integration Adjust","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_auto_gain,adcs_tracker2,,,217,"Auto Gain Adjust","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_test_mode,adcs_tracker2,,,217,"Test Mode","",U8,,,,,FSW,,,,
adcs,tracker2_fpga_det_timeout,adcs_tracker2,,,217,"Fpga Detector Timeout","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_store_seq_images,adcs_tracker2,,,217,"Store Sequential Images","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_track_ref_available,adcs_tracker2,,,217,"Track Ref Available","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker2_num_exclusions,adcs_tracker2,,,217,"Number of Stars in Exclusion List","",U8,,,,,FSW,,,,
adcs,tracker2_id_wait_counter,adcs_tracker2,,,217,"TriStar Execution Time","",U8,,,,,FSW,,,,
adcs,tracker2_image_index,adcs_tracker2,,,217,"Current Image Index","",U8,,,,,FSW,,,,
adcs,tracker2_ref_index,adcs_tracker2,,,217,"Reference Image Index","",U8,,,,,FSW,,,,
adcs,tracker2_track_rows,adcs_tracker2,,,217,"Track Block Row Size","",U8,,,,,FSW,,,,
adcs,tracker2_track_cols,adcs_tracker2,,,217,"Track Block Col Size","",U8,,,,,FSW,,,,
adcs,tracker2_num_bright_stars,adcs_tracker2,,,217,"Number of Bright Stars","",U8,,,,,FSW,,,,
adcs,tracker2_image_filter_enabled,adcs_tracker2,,,217,"Image Filter Enabled","",U8,,,,,FSW,,,,
pad0,,adcs_tracker2,,,217,"","",U8,,,,,FSW,,,,
pad1,,adcs_tracker2,,,217,"","",U16,,,,,FSW,,,,
pad2,,adcs_tracker2,,,217,"","",U8,,,,,FSW,,,,
SC_FSW_214,VERSION,adcs_tlm_proc,,,214,"","",U3,,,,,FSW,,,,
SC_FSW_214,TYPE,adcs_tlm_proc,,,214,"","",U1,,,,,FSW,,,,
SC_FSW_214,SEC_HDR_FLAG,adcs_tlm_proc,,,214,"","",U1,,,,,FSW,,,,
SC_FSW_214,PKT_APID,adcs_tlm_proc,,,214,"","",U11,,,,,FSW,,,,
SC_FSW_214,SEQ_FLGS,adcs_tlm_proc,,,214,"","",U2,,,,,FSW,,,,
SC_FSW_214,SRC_SEQ_CTR,adcs_tlm_proc,,,214,"","",U14,,,,,FSW,,,,
SC_FSW_214,PKT_LEN,adcs_tlm_proc,,,214,"","",U16,,,,,FSW,,,,
SC_FSW_214,SHCOARSE,adcs_tlm_proc,,,214,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_214,SHFINE,adcs_tlm_proc,,,214,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,tlm_proc_tlm_table_used,adcs_tlm_proc,,,214,"Tlm Map ID","",U8,,,,,FSW,,,,
adcs,tlm_proc_file_pointer,adcs_tlm_proc,,,214,"Tlm File Pointer","",U32,,,,,FSW,,,,
adcs,tlm_proc_buffer_index,adcs_tlm_proc,,,214,"Tlm File Buffer Index","",U8,,,,,FSW,,,,
adcs,tlm_proc_streaming,adcs_tlm_proc,,,214,"Tlm Streaming","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_tlm_proc,,,214,"","",U8,,,,,FSW,,,,
SC_FSW_221,VERSION,adcs_ext_tracker2,,,221,"","",U3,,,,,FSW,,,,
SC_FSW_221,TYPE,adcs_ext_tracker2,,,221,"","",U1,,,,,FSW,,,,
SC_FSW_221,SEC_HDR_FLAG,adcs_ext_tracker2,,,221,"","",U1,,,,,FSW,,,,
SC_FSW_221,PKT_APID,adcs_ext_tracker2,,,221,"","",U11,,,,,FSW,,,,
SC_FSW_221,SEQ_FLGS,adcs_ext_tracker2,,,221,"","",U2,,,,,FSW,,,,
SC_FSW_221,SRC_SEQ_CTR,adcs_ext_tracker2,,,221,"","",U14,,,,,FSW,,,,
SC_FSW_221,PKT_LEN,adcs_ext_tracker2,,,221,"","",U16,,,,,FSW,,,,
SC_FSW_221,SHCOARSE,adcs_ext_tracker2,,,221,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_221,SHFINE,adcs_ext_tracker2,,,221,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,ext_tracker2_l01,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l02,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l03,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l04,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l05,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l06,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l07,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l08,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l09,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l010,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l011,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l012,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l013,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l014,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l015,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l016,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l017,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l018,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l019,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l020,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l021,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l022,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l023,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l024,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l025,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l026,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l027,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l028,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l029,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l030,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l031,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_l032,adcs_ext_tracker2,,,221,"Submap: LEON L0","",U8,,,,,FSW,,,,
adcs,ext_tracker2_cmd_status,adcs_ext_tracker2,,,221,"External NST 2 Command Accept Status","",D8,,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED ,,,FSW,,,,
adcs,ext_tracker2_cmd_reject_status,adcs_ext_tracker2,,,221,"External NST 2 Command Reject Status","",D8,,0/OK 1/BAD_APID 2/BAD_OPCODE 3/BAD_DATA 7/NO_CMD_DATA 8/CMD_SRVC_OVERRUN 9/CMD_APID_OVERRUN 12/TABLES_BUSY 13/FLASH_NOT_ARMED 14/THRUSTERS_DISABLED 15/ATT_ERR_TOO_HIGH 16/ASYNC_REFUSED ,,,FSW,,,,
adcs,ext_tracker2_cmd_accept_count,adcs_ext_tracker2,,,221,"Command Accept Count","",U8,,,,,FSW,,,,
adcs,ext_tracker2_cmd_reject_count,adcs_ext_tracker2,,,221,"Command Reject Count","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes1,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes2,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes3,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes4,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes5,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes6,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes7,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_acc_cmd_bytes8,adcs_ext_tracker2,,,221,"Last Accept Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes1,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes2,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes3,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes4,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes5,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes6,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes7,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_last_rej_cmd_bytes8,adcs_ext_tracker2,,,221,"Last Reject Cmd Bytes","",U8,,,,,FSW,,,,
adcs,ext_tracker2_software_version1,adcs_ext_tracker2,,,221,"Software Version Code","",U32,,,,,FSW,,,,
adcs,ext_tracker2_software_version2,adcs_ext_tracker2,,,221,"Software Version Code","",U32,,,,,FSW,,,,
adcs,ext_tracker2_hardware_version,adcs_ext_tracker2,,,221,"Hardware Version Code","",U32,,,,,FSW,,,,
adcs,ext_tracker2_counts_per_sec,adcs_ext_tracker2,,,221,"Counts Per Second","",U32,,,,,FSW,,,,
adcs,ext_tracker2_hr_run_count,adcs_ext_tracker2,,,221,"High Rate Run Count","",U32,,,,,FSW,,,,
adcs,ext_tracker2_hr_time_usec,adcs_ext_tracker2,,,221,"High Rate Time Usec","",U32,,,,,FSW,,,,
adcs,ext_tracker2_cycles_since_pps,adcs_ext_tracker2,,,221,"HR Cycles Since Last PPS","",U32,,,,,FSW,,,,
adcs,ext_tracker2_hr_exec_time_ms1,adcs_ext_tracker2,,,221,"High Rate Duration msec","",U8,,,,,FSW,,,,
adcs,ext_tracker2_hr_exec_time_ms2,adcs_ext_tracker2,,,221,"High Rate Duration msec","",U8,,,,,FSW,,,,
adcs,ext_tracker2_hr_exec_time_ms3,adcs_ext_tracker2,,,221,"High Rate Duration msec","",U8,,,,,FSW,,,,
adcs,ext_tracker2_hr_exec_time_ms4,adcs_ext_tracker2,,,221,"High Rate Duration msec","",U8,,,,,FSW,,,,
adcs,ext_tracker2_hr_exec_time_ms5,adcs_ext_tracker2,,,221,"High Rate Duration msec","",U8,,,,,FSW,,,,
adcs,ext_tracker2_clock_sync_enable,adcs_ext_tracker2,,,221,"Clock Sync Enable","",U8,,,,,FSW,,,,
adcs,ext_tracker2_voltage_5p0,adcs_ext_tracker2,,,221,"Voltage_5p0","",U8,,C0=0.000000 C1=0.025000 ,,,FSW,,,,
adcs,ext_tracker2_voltage_3p3,adcs_ext_tracker2,,,221,"Voltage_3p3","",U8,,C0=0.000000 C1=0.015000 ,,,FSW,,,,
adcs,ext_tracker2_voltage_2p5,adcs_ext_tracker2,,,221,"Voltage_2p5","",U8,,C0=0.000000 C1=0.015000 ,,,FSW,,,,
